Pattern_Amp_CH-1	Pattern_Amp_CH-2	Pattern_Amp_CH-3
0.637128	0.330135	0.0327371
0.637303	0.32999	0.0327073
0.63746	0.329861	0.0326793
0.637603	0.329743	0.0326545
0.637742	0.329624	0.032634
0.637886	0.329497	0.0326173
0.638034	0.329363	0.0326035
0.638183	0.329224	0.0325923
0.638331	0.329083	0.0325861
0.638481	0.328931	0.0325876
0.63866	0.328746	0.0325946
0.638889	0.328508	0.0326026
0.639158	0.328233	0.0326093
0.639441	0.327945	0.0326145
0.639733	0.327649	0.032618
0.640045	0.327335	0.0326201
0.640378	0.327	0.0326217
0.640715	0.326662	0.032623
0.641042	0.326333	0.032625
0.641361	0.326009	0.0326292
0.641684	0.325681	0.0326349
0.642014	0.325345	0.0326414
0.642346	0.325004	0.0326495
0.642679	0.324659	0.0326614
0.643006	0.324314	0.03268
0.643308	0.323986	0.0327063
0.643581	0.323683	0.0327363
0.643844	0.32339	0.0327664
0.644109	0.323092	0.0327992
0.644361	0.322799	0.0328405
0.644586	0.322522	0.0328917
0.644792	0.322259	0.0329495
0.644993	0.321998	0.0330089
0.645197	0.321735	0.0330679
0.645396	0.321477	0.0331275
0.645584	0.321227	0.0331889
0.645759	0.320989	0.0332521
0.645926	0.320757	0.0333166
0.646091	0.320526	0.0333827
0.646251	0.320298	0.0334508
0.646399	0.320079	0.0335217
0.646539	0.319865	0.0335954
0.646678	0.319651	0.0336707
0.646825	0.31943	0.0337453
0.646982	0.319199	0.0338187
0.647137	0.31897	0.0338928
0.647282	0.31875	0.0339685
0.647425	0.318531	0.0340447
0.647577	0.318303	0.0341201
0.647741	0.318065	0.0341937
0.647909	0.317825	0.0342655
0.648069	0.317594	0.0343361
0.648221	0.317374	0.0344056
0.64837	0.317156	0.0344741
0.648524	0.316934	0.0345414
0.648682	0.31671	0.0346078
0.648836	0.316491	0.0346729
0.648989	0.316275	0.0347361
0.649155	0.316049	0.0347963
0.649335	0.315812	0.0348527
0.649524	0.315571	0.0349052
0.649708	0.315336	0.0349551
0.649881	0.315115	0.0350042
0.650043	0.314903	0.0350531
0.6502	0.314698	0.0351025
0.65034	0.314507	0.035153
0.650458	0.314338	0.0352035
0.650571	0.314178	0.0352518
0.6507	0.314002	0.0352978
0.650865	0.313793	0.0353424
0.651061	0.313552	0.035387
0.65127	0.313298	0.0354325
0.65147	0.313052	0.0354782
0.651656	0.31282	0.0355233
0.651836	0.312597	0.035567
0.652016	0.312376	0.0356075
0.652197	0.312159	0.0356439
0.652376	0.311946	0.0356781
0.652551	0.311738	0.0357108
0.652713	0.311546	0.0357412
0.652853	0.311376	0.0357708
0.652986	0.311212	0.035802
0.653129	0.311038	0.0358337
0.653285	0.310851	0.0358647
0.653449	0.310653	0.0358983
0.653619	0.310444	0.0359376
0.653786	0.310231	0.0359833
0.653949	0.310017	0.0360345
0.654115	0.309796	0.0360887
0.654286	0.309571	0.0361429
0.654453	0.309351	0.0361961
0.654616	0.309134	0.0362492
0.654777	0.30892	0.0363029
0.654933	0.30871	0.0363569
0.655081	0.308508	0.0364105
0.655223	0.308312	0.036465
0.655362	0.308116	0.0365222
0.655502	0.307915	0.0365831
0.655643	0.307711	0.0366463
0.655792	0.307499	0.0367093
0.655952	0.307277	0.0367711
0.65612	0.307048	0.0368322
0.65629	0.306817	0.0368926
0.656466	0.306582	0.0369518
0.656649	0.30634	0.0370106
0.656838	0.306091	0.0370703
0.657031	0.305838	0.0371308
0.657225	0.305583	0.0371916
0.657419	0.305327	0.0372537
0.657609	0.305072	0.0373188
0.657792	0.30482	0.0373881
0.657969	0.30457	0.0374612
0.658132	0.304331	0.037537
0.658274	0.304113	0.037613
0.658402	0.30391	0.0376873
0.658525	0.303714	0.0377608
0.658643	0.303522	0.0378346
0.658758	0.303333	0.0379092
0.658867	0.303147	0.0379859
0.658968	0.302967	0.0380656
0.659058	0.302794	0.0381482
0.659141	0.302626	0.0382331
0.659225	0.302456	0.0383194
0.659309	0.302285	0.0384062
0.659375	0.302131	0.0384943
0.659413	0.302001	0.0385861
0.659432	0.301885	0.0386824
0.659446	0.301773	0.0387811
0.659465	0.301656	0.038879
0.659492	0.301533	0.0389748
0.659524	0.301407	0.0390689
0.659556	0.301282	0.0391619
0.659582	0.301163	0.0392548
0.6596	0.301051	0.0393483
0.659613	0.300944	0.0394428
0.659623	0.300839	0.0395379
0.659624	0.300742	0.0396332
0.659617	0.300655	0.0397274
0.659606	0.300574	0.0398196
0.659598	0.300492	0.0399098
0.65959	0.300412	0.039998
0.659567	0.300349	0.040084
0.659518	0.300315	0.040167
0.65945	0.300302	0.0402476
0.659372	0.300301	0.0403267
0.659283	0.300313	0.0404042
0.659189	0.300331	0.0404797
0.659104	0.300342	0.0405532
0.659029	0.300346	0.0406246
0.658965	0.300341	0.0406938
0.658915	0.300324	0.0407609
0.658874	0.3003	0.0408261
0.658835	0.300276	0.0408893
0.658799	0.300251	0.0409503
0.658768	0.300222	0.0410091
0.658743	0.300191	0.0410665
0.658717	0.300159	0.0411233
0.658692	0.300128	0.0411794
0.658666	0.3001	0.0412347
0.658632	0.300079	0.0412894
0.658588	0.300068	0.0413443
0.658532	0.300068	0.0414005
0.658462	0.300079	0.0414595
0.658388	0.30009	0.0415211
0.658331	0.300089	0.0415808
0.658285	0.300079	0.0416358
0.658246	0.300066	0.0416885
0.658222	0.300038	0.0417402
0.658202	0.300006	0.0417924
0.658169	0.299983	0.0418479
0.658133	0.299961	0.0419059
0.658106	0.29993	0.0419637
0.658082	0.299898	0.0420196
0.658053	0.299873	0.0420737
0.658009	0.299864	0.0421278
0.657933	0.299885	0.0421822
0.657829	0.299933	0.0422378
0.657714	0.299991	0.0422957
0.657595	0.300049	0.0423556
0.65747	0.300113	0.0424177
0.657338	0.300177	0.0424851
0.65721	0.300233	0.0425577
0.657096	0.300272	0.0426316
0.656997	0.300298	0.0427047
0.656911	0.300312	0.0427771
0.656835	0.300317	0.0428484
0.656763	0.300319	0.0429179
0.656695	0.30032	0.0429852
0.656632	0.300318	0.0430502
0.656565	0.300322	0.0431127
0.656495	0.300333	0.0431726
0.656424	0.300345	0.0432309
0.656355	0.300357	0.0432886
0.656285	0.30037	0.0433454
0.656208	0.30039	0.0434015
0.656117	0.300426	0.0434563
0.656011	0.300479	0.0435098
0.655898	0.300539	0.0435626
0.655785	0.3006	0.0436145
0.655671	0.300664	0.0436652
0.655555	0.300731	0.0437147
0.65544	0.300797	0.0437632
0.655328	0.300862	0.0438102
0.655216	0.300929	0.0438555
0.655106	0.300995	0.0438994
0.655001	0.301057	0.0439421
0.654903	0.301113	0.0439839
0.654809	0.301166	0.044025
0.654721	0.301213	0.0440656
0.65464	0.301255	0.0441052
0.654564	0.301292	0.0441441
0.654487	0.30133	0.0441833
0.654399	0.301377	0.0442239
0.654292	0.301442	0.0442659
0.654167	0.301524	0.0443091
0.654031	0.301616	0.0443528
0.653884	0.30172	0.0443954
0.653726	0.301837	0.0444369
0.653564	0.301959	0.0444777
0.65341	0.302072	0.0445182
0.653267	0.302174	0.0445585
0.653135	0.302268	0.0445972
0.653007	0.30236	0.0446327
0.652878	0.302457	0.0446652
0.652746	0.302558	0.0446957
0.652617	0.302658	0.0447247
0.652492	0.302756	0.0447525
0.65237	0.302851	0.0447795
0.652253	0.302941	0.0448058
0.652142	0.303026	0.0448312
0.652038	0.303106	0.0448559
0.651936	0.303183	0.044881
0.65183	0.303263	0.0449068
0.651719	0.303348	0.0449331
0.651613	0.303428	0.0449588
0.65152	0.303497	0.044983
0.65144	0.303555	0.0450055
0.651359	0.303615	0.0450264
0.651267	0.303686	0.0450469
0.651173	0.30376	0.0450676
0.651088	0.303823	0.0450887
0.651015	0.303875	0.0451101
0.650944	0.303924	0.0451314
0.65086	0.303989	0.0451513
0.650753	0.304077	0.0451698
0.650635	0.304178	0.045187
0.650519	0.304279	0.0452021
0.65041	0.304374	0.0452151
0.650311	0.304462	0.0452267
0.650229	0.304535	0.0452359
0.650169	0.304589	0.0452417
0.650128	0.304628	0.0452444
0.650096	0.304659	0.0452445
0.650061	0.304697	0.0452425
0.650017	0.304744	0.0452393
0.649972	0.304793	0.0452354
0.649932	0.304838	0.0452299
0.649901	0.304877	0.0452224
0.649877	0.30491	0.045213
0.64986	0.304937	0.0452023
0.649853	0.304955	0.0451916
0.649852	0.304966	0.0451819
0.649856	0.304971	0.0451732
0.64987	0.304966	0.0451636
0.649903	0.304945	0.0451518
0.649952	0.30491	0.0451385
0.650006	0.304869	0.0451252
0.650059	0.304829	0.0451126
0.650111	0.304789	0.0451
0.622968	0	0.377032
0.622366	0	0.377634
0.621775	0	0.378225
0.621192	0	0.378808
0.620612	0	0.379388
0.620034	0	0.379966
0.619469	0	0.380531
0.618921	0	0.381079
0.618376	0	0.381624
0.617824	0	0.382176
0.617275	0	0.382725
0.616761	0	0.383239
0.616307	0	0.383693
0.615902	0	0.384098
0.615513	0	0.384487
0.615132	0	0.384868
0.614762	0	0.385238
0.614398	0	0.385602
0.614029	0	0.385971
0.61365	0	0.38635
0.613271	0	0.386729
0.612912	0	0.387088
0.612573	0	0.387427
0.612238	0	0.387762
0.611886	0	0.388114
0.611501	0	0.388499
0.611073	0	0.388927
0.610609	0	0.389391
0.610126	0	0.389874
0.609639	0	0.390361
0.609167	0	0.390833
0.608722	0	0.391278
0.608292	0	0.391708
0.607864	0	0.392136
0.607439	0	0.392561
0.607025	0	0.392975
0.606623	0	0.393377
0.606228	0	0.393772
0.605828	0	0.394172
0.605414	0	0.394586
0.604989	0	0.395011
0.604556	0	0.395444
0.604118	0	0.395882
0.603675	0	0.396325
0.603241	0	0.396759
0.602817	0	0.397183
0.602407	0	0.397593
0.602035	0	0.397965
0.601709	0	0.398291
0.601396	0	0.398604
0.601069	0	0.398931
0.600726	0	0.399274
0.600374	0	0.399626
0.600009	0	0.399991
0.599624	0	0.400376
0.599218	0	0.400782
0.598797	0	0.401203
0.59836	0	0.40164
0.597904	0	0.402096
0.597429	0	0.402571
0.596937	0	0.403063
0.596429	0	0.403571
0.595898	0	0.404102
0.595339	0	0.404661
0.59477	0	0.40523
0.59421	0	0.40579
0.593668	0	0.406332
0.593134	0	0.406866
0.592591	0	0.407409
0.59203	0	0.40797
0.591454	0	0.408546
0.590879	0	0.409121
0.590324	0	0.409676
0.589792	0	0.410208
0.58927	0	0.41073
0.588748	0	0.411252
0.588223	0	0.411777
0.587695	0	0.412305
0.587165	0	0.412835
0.586629	0	0.413371
0.586082	0	0.413918
0.585526	0	0.414474
0.584959	0	0.415041
0.584384	0	0.415616
0.583805	0	0.416195
0.583216	0	0.416784
0.582616	0	0.417384
0.58201	0	0.41799
0.581406	0	0.418594
0.580811	0	0.419189
0.580222	0	0.419778
0.57963	0	0.42037
0.579029	0	0.420971
0.578424	0	0.421576
0.57783	0	0.42217
0.57726	0	0.42274
0.576718	0	0.423282
0.576192	0	0.423808
0.575667	0	0.424333
0.575152	0	0.424848
0.574649	0	0.425351
0.574147	0	0.425853
0.573634	0	0.426366
0.573108	0	0.426892
0.572568	0	0.427432
0.572015	0	0.427985
0.571466	0	0.428534
0.570933	0	0.429067
0.570418	0	0.429582
0.569908	0	0.430092
0.569383	0	0.430617
0.568831	0	0.431169
0.568257	0	0.431743
0.567671	0	0.432329
0.567078	0	0.432922
0.566483	0	0.433517
0.565905	0	0.434095
0.56537	0	0.43463
0.564873	0	0.435127
0.564376	0	0.435624
0.56386	0	0.43614
0.563317	0	0.436683
0.562743	0	0.437257
0.562143	0	0.437857
0.561525	0	0.438475
0.560899	0	0.439101
0.56027	0	0.43973
0.559633	0	0.440367
0.558981	0	0.441019
0.558307	0	0.441693
0.557618	0	0.442382
0.556934	0	0.443066
0.556274	0	0.443726
0.55563	0	0.44437
0.554966	0	0.445034
0.554256	0	0.445744
0.553498	0	0.446502
0.552692	0	0.447308
0.551834	0	0.448166
0.55093	0	0.44907
0.550009	0	0.449991
0.549096	0	0.450904
0.548211	0	0.451789
0.547363	0	0.452637
0.546553	0	0.453447
0.545773	0	0.454227
0.545002	0	0.454998
0.544226	0	0.455774
0.543451	0	0.456549
0.542702	0	0.457298
0.542	0	0.458
0.541357	0	0.458643
0.540773	0	0.459227
0.540233	0	0.459767
0.539705	0	0.460295
0.539171	0	0.460829
0.538636	0	0.461364
0.53812	0	0.46188
0.537637	0	0.462363
0.537185	0	0.462815
0.536752	0	0.463248
0.536327	0	0.463673
0.535911	0	0.464089
0.535498	0	0.464502
0.53508	0	0.46492
0.534661	0	0.465339
0.534251	0	0.465749
0.533864	0	0.466136
0.533516	0	0.466484
0.533208	0	0.466792
0.532927	0	0.467073
0.532655	0	0.467345
0.532378	0	0.467622
0.532096	0	0.467904
0.531827	0	0.468173
0.531599	0	0.468401
0.531425	0	0.468575
0.531297	0	0.468703
0.531204	0	0.468796
0.531127	0	0.468873
0.531072	0	0.468928
0.531066	0	0.468934
0.531116	0	0.468884
0.531192	0	0.468808
0.531269	0	0.468731
0.531344	0	0.468656
0.531416	0	0.468584
0.531488	0	0.468512
0.531564	0	0.468436
0.531637	0	0.468363
0.531709	0	0.468291
0.531789	0	0.468211
0.531882	0	0.468118
0.531976	0	0.468024
0.532062	0	0.467938
0.532154	0	0.467846
0.532262	0	0.467738
0.532376	0	0.467624
0.532478	0	0.467522
0.532565	0	0.467435
0.532657	0	0.467343
0.532769	0	0.467231
0.532894	0	0.467106
0.533025	0	0.466975
0.533151	0	0.466849
0.533268	0	0.466732
0.533385	0	0.466615
0.533498	0	0.466502
0.533588	0	0.466412
0.533647	0	0.466353
0.533697	0	0.466303
0.533765	0	0.466235
0.53387	0	0.46613
0.53401	0	0.46599
0.534186	0	0.465814
0.534395	0	0.465605
0.534635	0	0.465365
0.534894	0	0.465106
0.535155	0	0.464845
0.535408	0	0.464592
0.535651	0	0.464349
0.535891	0	0.464109
0.53613	0	0.46387
0.536366	0	0.463634
0.536593	0	0.463407
0.536813	0	0.463187
0.537029	0	0.462971
0.537239	0	0.462761
0.537437	0	0.462563
0.537625	0	0.462375
0.537811	0	0.462189
0.538005	0	0.461995
0.538201	0	0.461799
0.538391	0	0.461609
0.538575	0	0.461425
0.538762	0	0.461238
0.538955	0	0.461045
0.539156	0	0.460844
0.539366	0	0.460634
0.539581	0	0.460419
0.539811	0	0.460189
0.540078	0	0.459922
0.540376	0	0.459624
0.540686	0	0.459314
0.541016	0	0.458984
0.541368	0	0.458632
0.541729	0	0.458271
0.542089	0	0.457911
0.542463	0	0.457537
0.542875	0	0.457125
0.543326	0	0.456674
0.543795	0	0.456205
0.54426	0	0.45574
0.54471	0	0.45529
0.545144	0	0.454856
0.545564	0	0.454436
0.545973	0	0.454027
0.546369	0	0.453631
0.546751	0	0.453249
0.547117	0	0.452883
0.547467	0	0.452533
0.547805	0	0.452195
0.548144	0	0.451856
0.548494	0	0.451506
0.548846	0	0.451154
0.549185	0	0.450815
0.549508	0	0.450492
0.549818	0	0.450182
0.550116	0	0.449884
0.550402	0	0.449598
0.550679	0	0.449321
0.550949	0	0.449051
0.55121	0	0.44879
0.551464	0	0.448536
0.551712	0	0.448288
0.551956	0	0.448044
0.552194	0	0.447806
0.552425	0	0.447575
0.552652	0	0.447348
0.552883	0	0.447117
0.553122	0	0.446878
0.553365	0	0.446635
0.553602	0	0.446398
0.55383	0	0.44617
0.554045	0	0.445955
0.554245	0	0.445755
0.554422	0	0.445578
0.554572	0	0.445428
0.554692	0	0.445308
0.554787	0	0.445213
0.554864	0	0.445136
0.554922	0	0.445078
0.554957	0	0.445043
0.55498	0	0.44502
0.554999	0	0.445001
0.555013	0	0.444987
0.555012	0	0.444988
0.554998	0	0.445002
0.554981	0	0.445019
0.554973	0	0.445027
0.554976	0	0.445024
0.554983	0	0.445017
0.554988	0	0.445012
0.554978	0	0.445022
0.554951	0	0.445049
0.554909	0	0.445091
0.554861	0	0.445139
0.554829	0	0.445171
0.554838	0	0.445162
0.554889	0	0.445111
0.554951	0	0.445049
0.554989	0	0.445011
0.554996	0	0.445004
0.554998	0	0.445002
0.555023	0	0.444977
0.555081	0	0.444919
0.555161	0	0.444839
0.555254	0	0.444746
0.555359	0	0.444641
0.555474	0	0.444526
0.555587	0	0.444413
0.55569	0	0.44431
0.55578	0	0.44422
0.555864	0	0.444136
0.555957	0	0.444043
0.556068	0	0.443932
0.556186	0	0.443814
0.556293	0	0.443707
0.556378	0	0.443622
0.556451	0	0.443549
0.556537	0	0.443463
0.556662	0	0.443338
0.556839	0	0.443161
0.557067	0	0.442933
0.557338	0	0.442662
0.557639	0	0.442361
0.557963	0	0.442037
0.558303	0	0.441697
0.558643	0	0.441357
0.558971	0	0.441029
0.55929	0	0.44071
0.559613	0	0.440387
0.559958	0	0.440042
0.56034	0	0.43966
0.56076	0	0.43924
0.561199	0	0.438801
0.561639	0	0.438361
0.562071	0	0.437929
0.562495	0	0.437505
0.562911	0	0.437089
0.563331	0	0.436669
0.563766	0	0.436234
0.564205	0	0.435795
0.564639	0	0.435361
0.565073	0	0.434927
0.565517	0	0.434483
0.565975	0	0.434025
0.566435	0	0.433565
0.56689	0	0.43311
0.567342	0	0.432658
0.567792	0	0.432208
0.568233	0	0.431767
0.568658	0	0.431342
0.569071	0	0.430929
0.569479	0	0.430521
0.569887	0	0.430113
0.570298	0	0.429702
0.570712	0	0.429288
0.571134	0	0.428866
0.571568	0	0.428432
0.572012	0	0.427988
0.572455	0	0.427545
0.57289	0	0.42711
0.573313	0	0.426687
0.573731	0	0.426269
0.574148	0	0.425852
0.574547	0	0.425453
0.574906	0	0.425094
0.575225	0	0.424775
0.575514	0	0.424486
0.575774	0	0.424226
0.576006	0	0.423994
0.576212	0	0.423788
0.576391	0	0.423609
0.576541	0	0.423459
0.576665	0	0.423335
0.576765	0	0.423235
0.576839	0	0.423161
0.576882	0	0.423118
0.57689	0	0.42311
0.576863	0	0.423137
0.576825	0	0.423175
0.576803	0	0.423197
0.57682	0	0.42318
0.576891	0	0.423109
0.577008	0	0.422992
0.577139	0	0.422861
0.577266	0	0.422734
0.577403	0	0.422597
0.577562	0	0.422438
0.577742	0	0.422258
0.577926	0	0.422074
0.578097	0	0.421903
0.578252	0	0.421748
0.578398	0	0.421602
0.578553	0	0.421447
0.578742	0	0.421258
0.578986	0	0.421014
0.579281	0	0.420719
0.579595	0	0.420405
0.579907	0	0.420093
0.580223	0	0.419777
0.58056	0	0.41944
0.58093	0	0.41907
0.581327	0	0.418673
0.58174	0	0.41826
0.582157	0	0.417843
0.582568	0	0.417432
0.582969	0	0.417031
0.583375	0	0.416625
0.583799	0	0.416201
0.584246	0	0.415754
0.584728	0	0.415272
0.585232	0	0.414768
0.585737	0	0.414263
0.586247	0	0.413753
0.586777	0	0.413223
0.587327	0	0.412673
0.587881	0	0.412119
0.588425	0	0.411575
0.588957	0	0.411043
0.589477	0	0.410523
0.589984	0	0.410016
0.590482	0	0.409518
0.590974	0	0.409026
0.591462	0	0.408538
0.591946	0	0.408054
0.592437	0	0.407563
0.592949	0	0.407051
0.593472	0	0.406528
0.593992	0	0.406008
0.594512	0	0.405488
0.595029	0	0.404971
0.595532	0	0.404468
0.596021	0	0.403979
0.596508	0	0.403492
0.597002	0	0.402998
0.597498	0	0.402502
0.597988	0	0.402012
0.59847	0	0.40153
0.59894	0	0.40106
0.599404	0	0.400596
0.599874	0	0.400126
0.600342	0	0.399658
0.600795	0	0.399205
0.601232	0	0.398768
0.601668	0	0.398332
0.602118	0	0.397882
0.602584	0	0.397416
0.603061	0	0.396939
0.603538	0	0.396462
0.604008	0	0.395992
0.604472	0	0.395528
0.604931	0	0.395069
0.605379	0	0.394621
0.605816	0	0.394184
0.606235	0	0.393765
0.606623	0	0.393377
0.606958	0	0.393042
0.607221	0	0.392779
0.607414	0	0.392586
0.607564	0	0.392436
0.607697	0	0.392303
0.607824	0	0.392176
0.60794	0	0.39206
0.608038	0	0.391962
0.60813	0	0.39187
0.608231	0	0.391769
0.608348	0	0.391652
0.608484	0	0.391516
0.608648	0	0.391352
0.608851	0	0.391149
0.609093	0	0.390907
0.609364	0	0.390636
0.609636	0	0.390364
0.609874	0	0.390126
0.610069	0	0.389931
0.610237	0	0.389763
0.610397	0	0.389603
0.610559	0	0.389441
0.610731	0	0.389269
0.610911	0	0.389089
0.611085	0	0.388915
0.611241	0	0.388759
0.611381	0	0.388619
0.61152	0	0.38848
0.611673	0	0.388327
0.611842	0	0.388158
0.612024	0	0.387976
0.612206	0	0.387794
0.281547	0.707178	0.0112746
0.281628	0.707112	0.0112596
0.281739	0.707017	0.0112439
0.281871	0.7069	0.0112291
0.282012	0.70677	0.0112176
0.282163	0.706627	0.0112103
0.28234	0.706454	0.0112062
0.282554	0.706244	0.0112026
0.282796	0.706005	0.0111984
0.283048	0.705758	0.0111939
0.283295	0.705515	0.0111895
0.283538	0.705276	0.0111857
0.283774	0.705043	0.0111832
0.283992	0.704826	0.0111823
0.284184	0.704634	0.0111821
0.284357	0.704461	0.0111821
0.284512	0.704305	0.0111827
0.284647	0.704169	0.0111837
0.284768	0.704047	0.0111849
0.28488	0.703934	0.0111863
0.284982	0.70383	0.0111879
0.285076	0.703735	0.0111896
0.285162	0.703647	0.011191
0.285237	0.703572	0.0111916
0.285301	0.703508	0.0111916
0.28536	0.703449	0.0111913
0.285413	0.703397	0.0111902
0.28546	0.703352	0.0111876
0.285503	0.703313	0.0111838
0.285548	0.703273	0.011179
0.285594	0.703232	0.0111734
0.285646	0.703187	0.0111669
0.285706	0.703134	0.0111597
0.285774	0.703074	0.0111518
0.285847	0.703009	0.0111435
0.285919	0.702946	0.0111351
0.285985	0.702888	0.011127
0.286042	0.702839	0.0111193
0.28609	0.702798	0.0111118
0.286139	0.702757	0.0111039
0.286198	0.702706	0.0110959
0.286263	0.70265	0.0110876
0.286332	0.702588	0.0110798
0.286407	0.702519	0.0110735
0.286481	0.70245	0.0110688
0.286551	0.702385	0.0110649
0.286614	0.702325	0.0110613
0.286672	0.70227	0.0110576
0.28673	0.702216	0.0110537
0.286795	0.702155	0.0110495
0.286873	0.702082	0.0110449
0.286967	0.701993	0.01104
0.287076	0.701888	0.0110352
0.287196	0.701773	0.0110311
0.287315	0.701657	0.0110279
0.287429	0.701545	0.0110255
0.287557	0.70142	0.0110232
0.287715	0.701265	0.0110204
0.287896	0.701087	0.011017
0.288084	0.700903	0.0110124
0.288271	0.700723	0.0110063
0.288456	0.700545	0.0109989
0.288637	0.700372	0.0109911
0.288807	0.700209	0.0109839
0.288959	0.700063	0.0109781
0.289095	0.699931	0.0109738
0.289212	0.699818	0.0109695
0.289313	0.699723	0.0109645
0.289408	0.699632	0.0109592
0.289507	0.699539	0.010954
0.289613	0.699438	0.0109494
0.28973	0.699325	0.0109456
0.289858	0.6992	0.010942
0.289988	0.699074	0.0109382
0.290109	0.698956	0.0109346
0.29022	0.698848	0.0109313
0.290321	0.698751	0.0109277
0.290415	0.698662	0.0109236
0.290499	0.698581	0.01092
0.290574	0.698508	0.0109176
0.290643	0.69844	0.0109168
0.290713	0.69837	0.0109171
0.290785	0.698297	0.0109177
0.290856	0.698226	0.0109182
0.290921	0.69816	0.0109189
0.290982	0.698099	0.0109196
0.291036	0.698044	0.0109199
0.291085	0.697994	0.0109201
0.29113	0.69795	0.0109202
0.291165	0.697915	0.0109201
0.29119	0.697891	0.0109197
0.291209	0.697872	0.0109197
0.291222	0.697858	0.0109202
0.291225	0.697854	0.0109206
0.291221	0.697858	0.0109207
0.291213	0.697866	0.0109206
0.291202	0.697877	0.0109208
0.291176	0.697902	0.0109216
0.29112	0.697957	0.0109226
0.291036	0.69804	0.0109233
0.290926	0.69815	0.0109243
0.29077	0.698305	0.0109253
0.290573	0.698501	0.0109257
0.290363	0.698712	0.0109253
0.290153	0.698923	0.0109243
0.289952	0.699125	0.0109226
0.289755	0.699325	0.01092
0.289547	0.699536	0.0109168
0.289333	0.699752	0.010915
0.289141	0.699943	0.0109153
0.288985	0.700098	0.0109165
0.288848	0.700235	0.0109169
0.288711	0.700373	0.0109159
0.288567	0.700519	0.0109137
0.288418	0.700671	0.0109111
0.288265	0.700826	0.0109086
0.288111	0.700983	0.0109064
0.287952	0.701144	0.0109041
0.287778	0.70132	0.010902
0.28759	0.70151	0.0109002
0.287404	0.701698	0.0108986
0.287225	0.701878	0.0108967
0.287056	0.702049	0.0108953
0.286892	0.702214	0.0108946
0.286723	0.702383	0.0108941
0.286545	0.702562	0.0108933
0.286367	0.70274	0.0108923
0.286203	0.702905	0.0108922
0.286056	0.703052	0.0108928
0.285916	0.70319	0.0108937
0.285781	0.703323	0.0108956
0.28566	0.703441	0.0108992
0.285544	0.703553	0.0109035
0.285421	0.703672	0.0109072
0.285294	0.703796	0.0109103
0.285158	0.703929	0.0109125
0.28501	0.704076	0.0109136
0.284856	0.70423	0.0109143
0.284699	0.704386	0.0109149
0.284541	0.704544	0.0109159
0.284382	0.7047	0.0109181
0.284221	0.704857	0.0109221
0.28406	0.705011	0.0109284
0.283902	0.705161	0.010937
0.28375	0.705303	0.0109476
0.283604	0.705436	0.0109598
0.283462	0.705565	0.0109729
0.283317	0.705697	0.010986
0.283161	0.70584	0.0109991
0.282984	0.706003	0.011013
0.282785	0.706186	0.0110284
0.282575	0.706379	0.0110455
0.282353	0.706583	0.0110637
0.282125	0.706793	0.011082
0.281904	0.706996	0.0110998
0.28169	0.707193	0.0111168
0.281475	0.707392	0.0111329
0.281258	0.707594	0.0111481
0.281037	0.707799	0.0111636
0.280812	0.708008	0.01118
0.280584	0.708218	0.0111979
0.280358	0.708425	0.011217
0.280131	0.708632	0.0112369
0.279904	0.708839	0.0112569
0.279679	0.709044	0.011277
0.279458	0.709245	0.0112969
0.279244	0.70944	0.0113164
0.279038	0.709627	0.011335
0.278839	0.709808	0.0113527
0.278641	0.709989	0.0113698
0.278441	0.710172	0.0113864
0.278237	0.710361	0.0114026
0.278028	0.710554	0.0114188
0.277818	0.710746	0.0114363
0.277607	0.710938	0.0114558
0.277393	0.711129	0.0114773
0.27718	0.71132	0.0115006
0.276966	0.711509	0.0115247
0.27675	0.711701	0.0115489
0.276529	0.711899	0.0115726
0.276313	0.712091	0.0115957
0.276115	0.712267	0.0116185
0.275935	0.712424	0.0116416
0.275767	0.712568	0.0116654
0.275603	0.712708	0.0116896
0.27544	0.712847	0.0117139
0.275278	0.712985	0.0117376
0.275114	0.713126	0.0117603
0.27495	0.713268	0.0117821
0.274787	0.71341	0.0118031
0.274618	0.713558	0.0118233
0.274449	0.713709	0.0118427
0.274287	0.713851	0.0118618
0.274133	0.713987	0.0118806
0.27398	0.714121	0.0118993
0.273823	0.714259	0.0119182
0.273659	0.714404	0.0119369
0.273497	0.714548	0.0119551
0.273339	0.714689	0.0119725
0.273181	0.714829	0.0119895
0.273014	0.71498	0.0120065
0.272828	0.715148	0.0120235
0.27263	0.71533	0.0120406
0.272427	0.715516	0.0120576
0.272217	0.715709	0.0120741
0.271992	0.715919	0.0120893
0.271756	0.71614	0.0121036
0.271513	0.71637	0.0121171
0.271255	0.716616	0.0121293
0.270983	0.716877	0.0121403
0.270707	0.717142	0.012151
0.27043	0.717408	0.0121624
0.270145	0.717681	0.0121744
0.269846	0.717968	0.0121861
0.269533	0.71827	0.0121969
0.269216	0.718577	0.0122072
0.268889	0.718895	0.0122164
0.268541	0.719235	0.0122239
0.268176	0.719594	0.0122299
0.267806	0.719959	0.0122352
0.267436	0.720324	0.0122404
0.26706	0.720694	0.012246
0.266676	0.721072	0.0122525
0.266282	0.721458	0.01226
0.265875	0.721857	0.0122679
0.265458	0.722267	0.0122758
0.265035	0.722681	0.0122834
0.264611	0.723098	0.0122906
0.264187	0.723515	0.0122977
0.263763	0.723932	0.0123045
0.263338	0.724351	0.0123112
